t,nu,eta,a,w1,w2,ref,err,err_core,err_grad,self_check
0.216605702932233,-7.7277299610285048,0.00088571372520620194,0.98044444888896454,0.012705579962389808,0.8933138289314817,0.12228010705149507,3.7389620931516499e-15,1.1286510026869164e-15,nan,nan
0.47200429426619289,-9.411261024218998,0,2.3669544729493057,0.042059733023974921,0.29532820449645703,5.2143537144157842e-08,9.2579554427502502e-15,3.5470843199143921e-15,nan,nan
1.3274714385489457,6.5092931360746888,0.0043081434635960144,1.1511752139984155,0.02049801449793465,0.97967129130162667,5.0699957716500463e-16,1.6226404404308904e-15,1.6226404404308904e-15,1.8481419117703945e-15,0
0.0047000975154675743,3.799680274945187,0.08009244934943463,0.60845223301620599,0.07911889893117284,0.079288492117781106,37.511383598926272,3.4701401921452244e-18,1.8595042167175755e-16,nan,nan
0.21107173984242589,8.1100793745241866,0,0.8271736366689838,0.0038905004623164944,0.0045049335537193525,1.293559950897941e-05,1.2943835678830418e-16,1.3248470187359137e-16,nan,nan
9.7003524106516892,7.2693115945272453,0.987775000833923,2.3266311831055106,0.0041557925435054448,0.99997206447922182,1.9201015132923012e-16,6.28498908305012e-16,1.0136645328956709e-15,nan,nan
0.076571170490834548,-6.8513972621929087,0.14638877426801036,0.40336462756532093,8.1076858702634682e-05,0.00019928330322424538,0.00013906080318370467,4.3762694784848483e-14,4.3567779656418436e-14,nan,nan
0.040263717553450346,4.7197869864501953,0.10688266563459017,0.26786844483191502,0.023697883936449376,0.99597938033366618,0.63236754209693269,8.9602146540063942e-16,1.0715875643410838e-15,1.5229705867323909e-15,nan
0.0049997306820689378,-9.4543690145441506,0.6639799576546821,0.42946722789496911,0.052157603219676413,0.15251803339438336,48.848069636915888,1.0177967112021699e-15,2.9049802668760027e-16,nan,nan
15.341689537423445,-8.1568977415662616,0,2.4793289090216488,3.8038347563164932e-05,0.067074179771384704,1.3778584021509781e-228,4.7942485063314477e-14,4.8155068252927238e-14,nan,nan
0.011696874690332244,-7.1806371261431323,0.0016380178343861815,0.20934041709454718,0.23896870309449053,0.2395882009781744,14.682123095827214,1.004198806156146e-16,2.2140761704898551e-16,nan,nan
0.048718585789631175,-8.2144016558975164,0.0001433780706264423,0.30292801487836829,0.10883785373166853,0.99999075243909652,1.3663901833418246,2.4459259819136719e-15,9.6666930768462039e-16,nan,nan
0.83290907872839015,5.2061887134771787,0.31964879784603706,1.158982616889541,1.2419240724609168e-06,0.99999733697877691,2.488186084690211e-07,6.5031579362197458e-14,1.2904481294102959e-14,1.4215900308853085e-13,0
0.8450148219800192,-5.2296621123352249,0,2.6821904936241165,1.1648071303760569e-06,0.9999537787036149,0.019675469018295647,4.3731592142236499e-17,8.3793657768067251e-16,nan,nan
0.022646092172805159,-3.9108704308552023,0.0025803901487303498,0.22891545054933582,0.10894905398213287,0.11592218666880666,2.3004572291899881,2.5746552375971984e-16,2.5746552375971984e-16,nan,nan
