"t","a","v","w","sv","sw","wienr","dv","dsv","da","dw","dsw"
2.16471649283776,1,-1,0.3,1,0.2,2.5642929859265e-05,1.50365250180403e-05,-8.71479955161987e-06,0.000499875979198964,6.86049284199222e-05,-3.23427104828897e-06
2.47545474000508,0.6,0.5,0.5,2,0.05,4.71641053902741e-15,-6.65262952453236e-16,-1.95421189652138e-15,5.17903447533832e-13,1.81334154682789e-16,-1.91413785455135e-16
2.4711886840174,1,4,0.3,1,0.2,1.62578458000362e-08,-4.77215510934373e-08,1.28506965090803e-07,3.58757093767197e-07,2.06824701070212e-08,-3.66259615990645e-09
0.639836427813862,2.5,0,0.5,2,0.05,0.366171691652746,-0.128628670715405,-0.0412032877248492,0.0463458072661183,0.229082600494386,-0.00977144499975879
1.82334969755029,1.5,-0.2,0.7,1,0.05,0.0159121766687891,-0.0038596119308308,-0.00933914469164384,0.0685537585603042,-0.0257906999499475,-0.000773907260118584
1.3180162057397,1,0.5,0.7,2,0.05,0.00163460817924891,-0.000354076820192732,-0.00053358314726994,0.0184135341031049,-0.00313387542303286,-7.34109919644284e-05
1.93082657877821,0.6,-3,0.3,0.5,0.4,7.49454158457831e-14,2.82317097346111e-13,4.83009772255789e-13,6.41555070913994e-12,2.45305908036031e-13,-7.62996281853894e-15
1.28907081543002,1,1.5,0.5,1,0.05,0.00144711071495546,-0.00153842599262172,0.00082063279177486,0.0152008858918042,-0.000630939727938648,-5.57557697973814e-05
2.64561661488842,2.5,0,0.7,2,0.2,0.024482343079088,-0.00368412860596935,-0.010068059400953,0.0311351527798898,-0.0213816856343041,-0.00514646451932999
0.996147690038197,2.5,-3,0.3,2,0.2,0.0823108592481959,0.0363588585711855,-0.000647097844020638,0.0448897664372027,0.361433525124847,0.00991754765136681
0.980172889120877,1.5,-0.2,0.7,2,0.4,0.0882253720501782,-0.0148874796072986,-0.0299248874450179,0.186896850674452,-0.112339290579525,-0.0401055282304103
1.50603764917469,2.5,4,0.7,0.5,0.4,1.89277846169852e-07,-1.03550471450762e-06,2.73130464030449e-06,-2.90598817913637e-07,-1.5381567223324e-06,3.28478229093552e-07
